Substance Name,Name type,Number,Number type,Member of Category,Substance Link,Participant,Participant Link,Section,Endpoint Link,Values,
"1-chloro-2,3-dimethylbenzene",IUPAC Name,608-23-1,CAS Number,false,https://echa.europa.eu/registration-dossier/-/registered-dossier/25181//?documentUUID=b6810176-8d4d-400d-a73f-d1ade1bcb093,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Skin sensitisation,https://echa.europa.eu/registration-dossier/-/registered-dossier/25181/7/5/2/?documentUUID=9ec24de2-80af-42a2-b67b-1166b68a5dcb,"Interpretation of results:Category 1B (indication of skin sensitising potential) based on GHS criteria   "
"Curcuma longa, essential oil obtained by steam distillation of the leaves",IUPAC Name,unknown,,false,https://echa.europa.eu/registration-dossier/-/registered-dossier/33007//?documentUUID=b7ea32db-ead0-4741-82b1-d267880ce153,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Skin sensitisation,https://echa.europa.eu/registration-dossier/-/registered-dossier/33007/7/5/2/?documentUUID=70fc863e-1404-4f8b-9d7d-cf021e5cba1b,"Interpretation of results:Category 1 (skin sensitising) based on GHS criteria in accordance with EU CLP (EC 1272/2008 and its updates)   "
"2-{[3-(dimethylamino)propyl](methyl)amino}ethan-1-ol",IUPAC Name,82136-26-3,CAS Number,false,https://echa.europa.eu/registration-dossier/-/registered-dossier/34194//?documentUUID=097ab5b7-eb46-4efb-97e8-3dcdb291d7e7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Skin sensitisation,https://echa.europa.eu/registration-dossier/-/registered-dossier/34194/7/5/2/?documentUUID=8296f077-35e3-4cf1-8b0b-ef830530e1b7,"Interpretation of results:Category 1B (indication of skin sensitising potential) based on GHS criteria The proliferation response of lymph node cells was expressed as the number of radioactive disintegrations per minute per lymph node (disintegrations per minute/node) and as the ratio of 3HTdR incorporation into lymph node cells of test nodes relative to that recorded for the control nodes (Stimulation Index).The test item is regarded as a sensitizer if at least one concentration of the test item results in a threefold or greater increase in 3HTdR incorporation compared to control values. Any test item failing to produce a threefold or greater increase in 3HTdR incorporation will be classified as a \non-sensitizer\.The results were interpreted according to Regulation (EC) No 1272/2008, relating to the Classification, Labelling and Packaging of Substances and Mixtures.   "
"dichromium tris(sulphate)",IUPAC Name,10101-53-8,CAS Number,false,https://echa.europa.eu/registration-dossier/-/registered-dossier/25936//?documentUUID=21a263ea-bb71-4fa9-88ba-3dfab0087dc2,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Skin sensitisation,https://echa.europa.eu/registration-dossier/-/registered-dossier/25936/7/5/2/?documentUUID=6e23e35d-d8b3-40fd-8ca4-858d93d0ce8c,"Interpretation of results:Category 1 (skin sensitising) based on GHS criteria   "
"Benzenesulfonic acid, 4-C10-13-sec-alkyl derivs., ammonium salts",IUPAC Name,84989-13-9,CAS Number,false,https://echa.europa.eu/registration-dossier/-/registered-dossier/27579//?documentUUID=8965d804-3162-427d-9d1d-eb32f7ea7cbf,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Skin sensitisation,https://echa.europa.eu/registration-dossier/-/registered-dossier/27579/7/5/2/?documentUUID=fce1b49b-f441-4b51-87f8-7bcb2fde1079,"Interpretation of results:Category 1B (indication of skin sensitising potential) based on GHS criteria   "
"Essential oil of Cedarwood Texas obtained from the wood of Juniperus mexicana (Cupressaceae) by distillation - Cedrol",IUPAC Name,unknown,,false,https://echa.europa.eu/registration-dossier/-/registered-dossier/21868//?documentUUID=737d0baa-7f4e-42b4-8f41-917b9b5c95b7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Skin sensitisation,https://echa.europa.eu/registration-dossier/-/registered-dossier/21868/7/5/2/?documentUUID=406a82e2-366b-438a-9770-036740774832,"Interpretation of results:Category 1B (indication of skin sensitising potential) based on GHS criteria Based on CLP criteria (Annex I of 1272/2008/EC)   "
"Reaction products of stearic acid, diethylenetriamine and N-aminoethylethanolamine and acetic acid",IUPAC Name,unknown,,false,https://echa.europa.eu/registration-dossier/-/registered-dossier/24904//?documentUUID=6a866882-f383-48ac-8bb7-2959c7e54330,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Skin sensitisation,https://echa.europa.eu/registration-dossier/-/registered-dossier/24904/7/5/2/?documentUUID=735bfd68-cfd3-4760-b43a-a8e820f6f813,"Interpretation of results:Category 1 (skin sensitising) based on GHS criteria   "
"Tetraamminezinc(2+) carbonate",IUPAC Name,38714-47-5,CAS Number,false,https://echa.europa.eu/registration-dossier/-/registered-dossier/22851//?documentUUID=121f0696-c998-4d9d-bd33-615ee76842a4,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Skin sensitisation,https://echa.europa.eu/registration-dossier/-/registered-dossier/22851/7/5/2/?documentUUID=f87b2109-eca9-4f52-8395-76fcab96d8dc,"Interpretation of results:Category 1 (skin sensitising) based on GHS criteria   "
"Tetraamminezinc(2+) carbonate",IUPAC Name,38714-47-5,CAS Number,false,https://echa.europa.eu/registration-dossier/-/registered-dossier/22851//?documentUUID=121f0696-c998-4d9d-bd33-615ee76842a4,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Skin sensitisation,https://echa.europa.eu/registration-dossier/-/registered-dossier/22851/7/5/2/?documentUUID=05c64adc-1258-497d-9c99-9a7827fc26a7,"Interpretation of results:Category 1 (skin sensitising) based on GHS criteria   "
"Reaction mass of Tetrasodium 2-[{4-[{4-[(4-amino-6-chloro-1,3,5-triazin-2-yl)amino]-5-sulfonatonaphthalen-1-yl}diazenyl]-7-sulfonatonaphthalen-1-yl}diazenyl]benzene-1,4-disulfonate and Tetrasodium 2-[{4-[{4-[(4-amino-6-chloro-1,3,5-triazin-2-yl)amino]-5-sulfonatonaphthalen-1-yl}diazenyl]-6-sulfonatonaphthalen-1-yl}diazenyl]benzene-1,4-disulfonate",IUPAC Name,916-837-8,EC Number,false,https://echa.europa.eu/registration-dossier/-/registered-dossier/19395//?documentUUID=50197872-15f1-4591-b3da-d5da97030f23,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Skin sensitisation,https://echa.europa.eu/registration-dossier/-/registered-dossier/19395/7/5/2/?documentUUID=bbfbe5ed-b178-44af-b914-492f0ff6ccc7,"Interpretation of results:Category 1B (indication of skin sensitising potential) based on GHS criteria   "
"4-amino-3-nitrophenol",IUPAC Name,610-81-1,CAS Number,false,https://echa.europa.eu/registration-dossier/-/registered-dossier/22864//?documentUUID=273bb465-b3fb-4b5a-865b-27e0550cb660,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Skin sensitisation,https://echa.europa.eu/registration-dossier/-/registered-dossier/22864/7/5/2/?documentUUID=1449bf5e-fbbd-4545-8e67-67681f11cf06,"Interpretation of results:Category 1A (indication of significant skin sensitising potential) based on GHS criteria   "
"butane-1,4-diyl bis(2-methylacrylate)",IUPAC Name,2082-81-7,CAS Number,false,https://echa.europa.eu/registration-dossier/-/registered-dossier/13815//?documentUUID=71b074a5-7bcf-4ec9-8893-0da59cf77f3b,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Skin sensitisation,https://echa.europa.eu/registration-dossier/-/registered-dossier/13815/7/5/2/?documentUUID=8e34a47d-545e-4868-ad64-9939652559c8,"Interpretation of results:Category 1B (indication of skin sensitising potential) based on GHS criteria   "
"Synthetic resin, a reaction product of 4,4'-bis(N-maleimido)diphenylmethane with 3-aminobenzoic acid hydrazide",IUPAC Name,98725-11-2,CAS Number,false,https://echa.europa.eu/registration-dossier/-/registered-dossier/25384//?documentUUID=43953b5e-5c72-4715-9b9a-3d4fe79ccadc,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Skin sensitisation,https://echa.europa.eu/registration-dossier/-/registered-dossier/25384/7/5/2/?documentUUID=de391bce-47a9-4de2-99c2-39fd7b8adf85,"Interpretation of results:Category 1A (indication of significant skin sensitising potential) based on GHS criteria   "
"Synthetic resin, a reaction product of 4,4'-bis(N-maleimido)diphenylmethane with 3-aminobenzoic acid hydrazide",IUPAC Name,98725-11-2,CAS Number,false,https://echa.europa.eu/registration-dossier/-/registered-dossier/25384//?documentUUID=43953b5e-5c72-4715-9b9a-3d4fe79ccadc,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Skin sensitisation,https://echa.europa.eu/registration-dossier/-/registered-dossier/25384/7/5/2/?documentUUID=b7f4bb2d-323d-487e-8353-af6d1892dda8,"Interpretation of results:Category 1A (indication of significant skin sensitising potential) based on GHS criteria   "
"propane-2-thiol",IUPAC Name,75-33-2,CAS Number,false,https://echa.europa.eu/registration-dossier/-/registered-dossier/11724//?documentUUID=1edab434-45de-4491-8f8c-8f56d85bc031,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Skin sensitisation,https://echa.europa.eu/registration-dossier/-/registered-dossier/11724/7/5/2/?documentUUID=61cf124f-97b6-4cda-b29b-f04eb4cb5df3,"Interpretation of results:Category 1B (indication of skin sensitising potential) based on GHS criteria   "
"propane-2-thiol",IUPAC Name,75-33-2,CAS Number,false,https://echa.europa.eu/registration-dossier/-/registered-dossier/11724//?documentUUID=1edab434-45de-4491-8f8c-8f56d85bc031,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Skin sensitisation,https://echa.europa.eu/registration-dossier/-/registered-dossier/11724/7/5/2/?documentUUID=a994b8fa-a729-4142-b88d-b4abd6ed0c64,"Interpretation of results:Category 1B (indication of skin sensitising potential) based on GHS criteria   "
"Insoluble lead-containing residue after leaching of zinc bearing materials in acidic sulfate solutions",IUPAC Name,91053-49-5,CAS Number,false,https://echa.europa.eu/registration-dossier/-/registered-dossier/16154//?documentUUID=1bd1c414-91b9-4336-8bd2-7321b4cf0500,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Skin sensitisation,https://echa.europa.eu/registration-dossier/-/registered-dossier/16154/7/5/2/?documentUUID=ae86fb20-929e-4f12-9fe7-14cb9afd977b,"Interpretation of results:Category 1 (skin sensitising) based on GHS criteria Migrated information   "
"3,3,5-trimethylcyclohexyl prop-2-enoate",IUPAC Name,86178-38-3,CAS Number,false,https://echa.europa.eu/registration-dossier/-/registered-dossier/21174//?documentUUID=ba7b41b5-2e4c-482d-84c0-b4062a082bbe,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Skin sensitisation,https://echa.europa.eu/registration-dossier/-/registered-dossier/21174/7/5/2/?documentUUID=e537d2fd-caf0-4f52-b93f-cc57c9502c80,"Interpretation of results:Category 1B (indication of skin sensitising potential) based on GHS criteria   "
"hexasodium 3-[(1E)-2-(4-acetamidophenyl)diazen-1-yl]-7-[({6-[(1E)-2-(4-acetamidophenyl)diazen-1-yl]-5-hydroxy-7-sulfonatonaphthalen-2-yl}carbamoyl)amino]-4-hydroxynaphthalene-2-sulfonate 4-hydroxy-7-[({5-hydroxy-6-[(1E)-2-phenyldiazen-1-yl]-7-sulfonatonaphthalen-2-yl}carbamoyl)amino]-3-[(1E)-2-phenyldiazen-1-yl]naphthalene-2-sulfonate 7-[({6-[(1E)-2-(4-acetamidophenyl)diazen-1-yl]-5-hydroxy-7-sulfonatonaphthalen-2-yl}carbamoyl)amino]-4-hydroxy-3-[(1E)-2-phenyldiazen-1-yl]naphthalene-2-sulfonate amine",IUPAC Name,939-268-7,EC Number,false,https://echa.europa.eu/registration-dossier/-/registered-dossier/15819//?documentUUID=043bf6c3-702d-45aa-9822-728e205845d0,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Skin sensitisation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15819/7/5/2/?documentUUID=ed958e82-c62c-4bc9-bfed-84f31ba3d43b,"Interpretation of results:Category 1 (skin sensitising) based on GHS criteria   "
"3-[[4-[(2,6-dibromo-4-nitrophenyl)azo]phenyl]ethylamino]propiononitrile",IUPAC Name,55281-26-0,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/21705//?documentUUID=b7f424ba-28d0-4aad-9a5b-4ba1aa56d49a,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Skin sensitisation,https://echa.europa.eu/registration-dossier/-/registered-dossier/21705/7/5/2/?documentUUID=9dc68b39-28de-4cfb-87d3-eb49ec13ce59,"Interpretation of results:Category 1 (skin sensitising) based on GHS criteria   "
