Substance Name,Name type,Number,Number type,Member of Category,Substance Link,Participant,Participant Link,Section,Endpoint Link,Values,
"[(1R,2S)-1-methyl-2-[(2R)-5-methylhex-4-en-2-yl]cyclopropyl]methanol; [(1R,2S)-1-methyl-2-[(2S)-5-methylhex-4-en-2-yl]cyclopropyl]methanol; [(1S,2R)-1-methyl-2-[(2R)-5-methylhex-4-en-2-yl]cyclopropyl]methanol; [(1S,2R)-1-methyl-2-[(2S)-5-methylhex-4-en-2-yl]cyclopropyl]methanol",IUPAC Name,1655500-83-6,CAS Number,false,https://echa.europa.eu/registration-dossier/-/registered-dossier/31686//?documentUUID=eaf29c6d-4475-460d-92eb-ebcf691566a2,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Skin sensitisation,https://echa.europa.eu/registration-dossier/-/registered-dossier/31686/7/5/2/?documentUUID=c5106780-cc82-4d64-bfcb-45d6d4142184,"Interpretation of results:sensitising Migrated information Criteria used for interpretation of results: EU   "
"magnesium methanolate",IUPAC Name,109-88-6,CAS Number,false,https://echa.europa.eu/registration-dossier/-/registered-dossier/22501//?documentUUID=d5153abe-2e3a-41c5-bc7f-1aa85afac6c4,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Skin sensitisation,https://echa.europa.eu/registration-dossier/-/registered-dossier/22501/7/5/2/?documentUUID=0900373c-750f-4336-b6c6-95f438d93de9,"Interpretation of results:sensitising Migrated information   "
"Alcohols, C14-15-branched and linear",IUPAC Name,120944-67-4,CAS Number,false,https://echa.europa.eu/registration-dossier/-/registered-dossier/13412//?documentUUID=f05133e7-71a2-429c-bd19-6bae49eaf773,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Skin sensitisation,https://echa.europa.eu/registration-dossier/-/registered-dossier/13412/7/5/2/?documentUUID=cbe79fda-b47d-42e3-9308-eb20a9006a6f,"Interpretation of results:sensitising Migrated information   "
"Alcohols, C14-15-branched and linear",IUPAC Name,120944-67-4,CAS Number,false,https://echa.europa.eu/registration-dossier/-/registered-dossier/13412//?documentUUID=f05133e7-71a2-429c-bd19-6bae49eaf773,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Skin sensitisation,https://echa.europa.eu/registration-dossier/-/registered-dossier/13412/7/5/2/?documentUUID=52562469-516e-4af4-8686-23c49bcb876e,"Interpretation of results:sensitising Migrated information   "
"dimethyl sulfate",IUPAC Name,77-78-1,CAS Number,false,https://echa.europa.eu/registration-dossier/-/registered-dossier/1331//?documentUUID=ef53d312-64dd-48a3-847c-de20458988ca,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Skin sensitisation,https://echa.europa.eu/registration-dossier/-/registered-dossier/1331/7/5/2/?documentUUID=4fb056a3-3280-46ff-a998-891fed45a66c,"Interpretation of results:sensitising Migrated information   "
"butane-1,4-diyl bis(2-methylacrylate)",IUPAC Name,2082-81-7,CAS Number,false,https://echa.europa.eu/registration-dossier/-/registered-dossier/13815//?documentUUID=71b074a5-7bcf-4ec9-8893-0da59cf77f3b,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Skin sensitisation,https://echa.europa.eu/registration-dossier/-/registered-dossier/13815/7/5/2/?documentUUID=56ece397-ec62-484b-9b04-205fc28c081c,"Interpretation of results:sensitising   "
"Benzenesulfonic acid, C14-24-alkyl derivatives, magnesium salts, overbased",IUPAC Name,unknown,,false,https://echa.europa.eu/registration-dossier/-/registered-dossier/22947//?documentUUID=65cff851-b7e9-4f56-b5c4-4de2a6509bad,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Skin sensitisation,https://echa.europa.eu/registration-dossier/-/registered-dossier/22947/7/5/2/?documentUUID=03d01bfb-78bc-49cf-a9db-0dc935abba6e,"Interpretation of results:sensitising Migrated information EU   "
"Benzenesulfonic acid, C14-24-alkyl derivatives, magnesium salts, overbased",IUPAC Name,unknown,,false,https://echa.europa.eu/registration-dossier/-/registered-dossier/22947//?documentUUID=65cff851-b7e9-4f56-b5c4-4de2a6509bad,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Skin sensitisation,https://echa.europa.eu/registration-dossier/-/registered-dossier/22947/7/5/2/?documentUUID=36001e3b-730f-4115-9766-1cc2fc4b06a6,"Interpretation of results:sensitising Migrated information EU   "
"Benzenesulfonic acid, C14-24-alkyl derivatives, magnesium salts, overbased",IUPAC Name,unknown,,false,https://echa.europa.eu/registration-dossier/-/registered-dossier/22947//?documentUUID=65cff851-b7e9-4f56-b5c4-4de2a6509bad,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Skin sensitisation,https://echa.europa.eu/registration-dossier/-/registered-dossier/22947/7/5/2/?documentUUID=62c7cd2b-0cf3-4708-9328-0327624bc5d1,"Interpretation of results:sensitising Migrated information   "
"propane-2-thiol",IUPAC Name,75-33-2,CAS Number,false,https://echa.europa.eu/registration-dossier/-/registered-dossier/11724//?documentUUID=1edab434-45de-4491-8f8c-8f56d85bc031,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Skin sensitisation,https://echa.europa.eu/registration-dossier/-/registered-dossier/11724/7/5/2/?documentUUID=8e1a7e15-43ee-4a46-99dd-2f04a2b42932,"Interpretation of results:sensitising Migrated information Criteria used for interpretation of results: EU   "
"1,6-ditridecyl hexanedioate",IUPAC Name,16958-92-2,CAS Number,false,https://echa.europa.eu/registration-dossier/-/registered-dossier/12530//?documentUUID=e02c0f32-7b26-4a98-b473-52421a4a8987,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Skin sensitisation,https://echa.europa.eu/registration-dossier/-/registered-dossier/12530/7/5/2/?documentUUID=dcc1cc83-51dd-4b48-b1bc-7c2005451b10,"Interpretation of results:sensitising Migrated informationCriteria used for interpretation of results: EU   "
"1-decene, dimer",IUPAC Name,17438-89-0,CAS Number,false,https://echa.europa.eu/registration-dossier/-/registered-dossier/8881//?documentUUID=0a6d1208-1c6c-4199-b7b6-dfacd73263aa,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Skin sensitisation,https://echa.europa.eu/registration-dossier/-/registered-dossier/8881/7/5/2/?documentUUID=97836b38-0ac1-461c-ac7b-990204f55b4b,"Interpretation of results:sensitising   "
"Bottom residues resulting from the synthesis of isoprene and isoamylene by dehydrogenation of isopentane",IUPAC Name,700-774-6,EC Number,false,https://echa.europa.eu/registration-dossier/-/registered-dossier/6056//?documentUUID=cfcf7a7f-43b4-4b4a-bc94-72c060a00d4e,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Skin sensitisation,https://echa.europa.eu/registration-dossier/-/registered-dossier/6056/7/5/2/?documentUUID=641f3d91-c271-4fc1-b362-a0a30c703f80,"Interpretation of results:sensitising Migrated information   "
"Disodium 2,4-diamino-3-{[4-(ethenylsulfonyl)phenyl]diazenyl}-5-{[4-(ethenylsulfonyl)-2-sulfonatophenyl]diazenyl}benzenesulfonate",IUPAC Name,503157-00-4,CAS Number,false,https://echa.europa.eu/registration-dossier/-/registered-dossier/18268//?documentUUID=cc111397-95d6-47ea-8e9e-8c9d08cfb6bc,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Skin sensitisation,https://echa.europa.eu/registration-dossier/-/registered-dossier/18268/7/5/2/?documentUUID=168f57de-782d-4af2-b1dd-7c629cfe1f4a,"Interpretation of results:sensitising Migrated informationCriteria used for interpretation of results: other: ECETOC categorisation for relative skin sensitization potency   "
