CASRN,Canonical_QSARr
70987-78-9,CC1=CC=C(C=C1)S(=O)(=O)OCC1CO1
122035-71-6,CC1(C)CC(CC(C)(C)N1)NC(=O)C(=O)NN
5216-25-1,ClC1C=CC(=CC=1)C(Cl)(Cl)Cl
123-30-8,NC1=CC=C(O)C=C1
99-71-8,CC(CC)C1C=CC(O)=CC=1
98-73-7,CC(C)(C)C1C=CC(=CC=1)C(O)=O
104-87-0,CC1=CC=C(C=C1)C=O
76738-62-0,CC(C)(C)C(O)C(CC1=CC=C(Cl)C=C1)N1C=NC=N1
56-38-2,CCOP(=S)(OC1C=CC(=CC=1)[N+]([O-])=O)OCC
298-00-0,COP(=S)(OC1C=CC(=CC=1)[N+]([O-])=O)OC
87-86-5,OC1C(Cl)=C(Cl)C(Cl)=C(Cl)C=1Cl
4986-89-4,C=CC(=O)OCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C
3524-68-3,C=CC(=O)OCC(CO)(COC(=O)C=C)COC(=O)C=C
172399-10-9,NC(=O)NC1C=C(C=CC=1N=NC1=CC2C(=CC(=CC=2C=C1S(O)(=O)=O)S(O)(=O)=O)S(O)(=O)=O)NC1N=C(NC2C=C(C=CC=2)S(=O)(=O)CCOS(O)(=O)=O)N=C(NC2C=CC(=CC=2)S(=O)(=O)CCOS(O)(=O)=O)N=1
178452-71-6,CC1C(N=NC2C=CC(=CC=2)S(=O)(=O)NC2C=C3C(C=C(C(N=NC4C=C(C=C(C=4O)S(O)(=O)=O)[N+]([O-])=O)=C3O)S(O)(=O)=O)=CC=2)C(=O)N(CCCC)C(=O)C=1C#N
35073-27-9,CCC(C)COC=O
37924-13-3,CC1=CC(=CC=C1NS(=O)(=O)C(F)(F)F)S(=O)(=O)C1C=CC=CC=1
1763-23-1,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
375-95-1,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
77-09-8,OC1C=CC(=CC=1)C1(OC(=O)C2C=CC=CC1=2)C1C=CC(O)=CC=1
100-63-0,NNC1C=CC=CC=1
140-29-4,N#CCC1C=CC=CC=1
644-97-3,ClP(Cl)C1C=CC=CC=1
638-21-1,PC1C=CC=CC=1
75-44-5,O=C(Cl)Cl
13171-21-6,CC(OP(=O)(OC)OC)=C(Cl)C(=O)N(CC)CC
243973-20-8,CC1C=C(CC)C(=C(CC)C=1)C1C(=O)N2CCOCCN2C=1OC(=O)C(C)(C)C
51-03-6,CCCC1=CC2OCOC=2C=C1COCCOCCOCCCC
23103-98-2,CC1=NC(=NC(OC(=O)N(C)C)=C1C)N(C)C
29232-93-7,CC1C=C(N=C(N=1)N(CC)CC)OP(=S)(OC)OC
66603-10-9,[O-][N+](=NO)C1CCCCC1
184637-62-5,OC(=O)C1C=C(Cl)C=CC=1Cl
138666-92-9,OC(=O)C(Cl)COCC1C=CC=CC=1
96566-70-0,OC1=CC=C2C(NC3C=CC=CC=32)=C1C(O)=O
184637-63-6,OC(=O)CNC1C=CC(F)=CC=1
97888-41-0,CC1C=CC(=CC=1)S(=O)(=O)NS(=O)(=O)C1C=CC(C)=CC=1
26399-36-0,CCCN(CC1CC1)C1C(=CC(=CC=1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O
1918-16-7,CC(C)N(C(=O)CCl)C1C=CC=CC=1
637-92-3,CCOC(C)(C)C
107-03-9,CCCS
75-86-5,CC(C)(O)C#N
139-40-2,CC(C)NC1=NC(Cl)=NC(NC(C)C)=N1
60207-90-1,CCCC1COC(CN2C=NC=N2)(O1)C1C=CC(Cl)=CC=1Cl
598-78-7,CC(Cl)C(O)=O
123-62-6,CCC(=O)OC(=O)CC
109-61-5,CCCOC(=O)Cl
110-74-7,CCCOC=O
107-10-8,CCCN
54839-24-6,CCOCC(C)OC(C)=O
13457-18-6,CC1=NC2=CC(=NN2C=C1C(=O)OCC)OP(=S)(OCC)OCC
3811-73-2,O[N+]1C=CC=CC=1S
123-75-1,C1CCCN1
2797-51-5,N=C1C(Cl)C(=O)C2C=CC=CC=2C1=O
63767-86-2,CC(C)C1CCC(CC1)C(C)O
98769-75-6,CCOC1C=CC=CC=1OC(C(O)CN)C1C=CC=CC=1
67739-11-1,CCC(O)C(C)=CC1(C)CC2CC1C=C2
141847-13-4,CC(C)COC(=O)CC(CCCCCC=CCCCCC)C(O)=O
147027-04-1,OC1CSC(O1)C(O)=O
116193-72-7,CC(C)C1OCC(CO1)C(O)=O
299-84-3,COP(=S)(OC1C=C(Cl)C(Cl)=CC=1Cl)OC
950-37-8,COC1=NN(CSP(=S)(OC)OC)C(=O)S1
640-15-3,CCSCCSP(=S)(OC)OC
26087-47-8,CC(C)OP(=O)(OC(C)C)SCC1C=CC=CC=1
25319-90-8,CC1C=C(Cl)C=CC=1OCC(=O)SCC
2212-67-1,CCSC(=O)N1CCCCCC1
105-46-4,CCC(C)OC(C)=O
26259-45-0,COC1N=C(NCC)N=C(NC(C)CC)N=1
78-10-4,CCO[Si](OCC)(OCC)OCC
102061-82-5,OS(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
31361-99-6,[O-][N+](=O)C1C=C(C=CC=1NC1=CC(=C(C=C1)NC1C=CC=CC=1)S(O)(=O)=O)S(=O)(=O)NC1C=CC=CC=1
573-58-0,NC1C2=CC=CC=C2C(=CC=1N=NC1C=CC(=CC=1)C1C=CC(=CC=1)N=NC1C=C(C2C=CC=CC=2C=1N)S(O)(=O)=O)S(O)(=O)=O
54322-20-2,OC(CCCCl)S(O)(=O)=O
28348-61-0,CCCCCCCCCCCCCCC1C=CC=CC=1
205764-96-1,CN(CC(=O)NC)C1N=C(NC2C=CC(=C(C=2)N=NC2=C(N)C3=C(C=C(C(N=NC4=CC(=CC=C4S(O)(=O)=O)NC4N=C(Cl)N=C(N=4)N(C)CC(=O)NC)=C3O)S(O)(=O)=O)C=C2S(O)(=O)=O)S(O)(=O)=O)N=C(Cl)N=1
203313-25-1,COC1CCC2(CC1)NC(=O)C(=C2OC(=O)OCC)C1C=C(C)C=CC=1C
100-42-5,C=CC1C=CC=CC=1
2633-67-2,C=CC1=CC=C(C=C1)S(=O)(=O)Cl
95-06-7,CCN(CC)C(=S)SCC(=C)Cl
3689-24-5,CCOP(=S)(OP(=S)(OCC)OCC)OCC
3383-96-8,COP(=S)(OC1C=CC(=CC=1)SC1C=CC(=CC=1)OP(=S)(OC)OC)OC
107-49-3,CCOP(=O)(OP(=O)(OCC)OCC)OCC
100-20-9,O=C(Cl)C1C=CC(=CC=1)C(=O)Cl
994-05-8,CCC(C)(C)OC
134575-17-0,CC(C)(C)OC(=O)NC1C2CNCC21
35000-38-5,CC(C)(C)OC(=O)C=P(C1C=CC=CC=1)(C1C=CC=CC=1)C1C=CC=CC=1
134098-61-6,CC1=NN(C)C(OC2C=CC=CC=2)=C1C=NOCC1=CC=C(C=C1)C(=O)OC(C)(C)C
540-88-5,CC(=O)OC(C)(C)C
762-75-4,CC(C)(C)OC=O
614-45-9,CC(C)(C)OOC(=O)C1C=CC=CC=1
25103-58-6,CC(C)C(C)(C)C(C)(C)C(C)(C)S
183130-96-3,OS(=O)(=O)C1=CC2C=C(C(N=NC3C=CC=CC=3C(O)=O)=C(O)C=2C(=C1)NC1NC(NC2C=CC=CC=2C(O)=O)=NC(=O)N=1)S(O)(=O)=O
76-12-0,FC(Cl)(Cl)C(F)(Cl)Cl
117-08-8,O=C1OC(=O)C2C1=C(Cl)C(Cl)=C(Cl)C=2Cl
116-14-3,FC(F)=C(F)F
104-80-3,OCC1CCC(CO)O1
126-33-0,O=S1(=O)CCCC1
681-84-5,CO[Si](OC)(OC)OC
509-14-8,[O-][N+](=O)C([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O
10596-22-2,CC(C)OP(=O)(OC(C)C)C(Cl)(Cl)P(=O)(OC(C)C)OC(C)C
109125-56-6,NC1C=CC2N=C3C(OC=2C=1S(O)(=O)=O)=C(Cl)C1=NC2C=CC(NCCCNC4N=C(F)N=C(NC5C=C(C=CC=5S(O)(=O)=O)S(O)(=O)=O)N=4)=C(C=2OC1=C3Cl)S(O)(=O)=O
243858-01-7,CC1C=CC(N=NC2=C(O)C3C=CC(NC4N=C(N=C(F)N=4)N(C)CCS(=O)(=O)CCOS(O)(=O)=O)=C(C=3C=C2S(O)(=O)=O)S(O)(=O)=O)=C(C=1)S(O)(=O)=O
148878-22-2,CC1=CC(=C(C=C1)NC1=NC(NC2=CC(=CC3C=C(C(N=NC4C=C(C)C(C)=CC=4S(O)(=O)=O)C(=O)C=32)S(O)(=O)=O)S(O)(=O)=O)=NC(Cl)=N1)S(O)(=O)=O
130201-57-9,CCN(C1C=CC=CC=1)C1=NC(NC2=CC(=CC3=CC(=C(N=NC4C=CC5C(=CC=CC=5C=4S(O)(=O)=O)S(O)(=O)=O)C(O)=C23)S(O)(=O)=O)S(O)(=O)=O)=NC(Cl)=N1
171172-56-8,OC1C2=C(C=C(C=1N=NC1C=C(C=CC=1S(O)(=O)=O)NC1N=C(F)N=C(NC3C=CC4C=CC=CC=4C=3S(O)(=O)=O)N=1)S(O)(=O)=O)C=C(C=C2NC(=O)C1=CC=CC=C1)S(O)(=O)=O
111988-49-9,N#CN=C1SCCN1CC1C=NC(Cl)=CC=1
62-55-5,CC(N)=S
463-71-8,S=C(Cl)Cl
108-98-5,SC1C=CC=CC=1
62-56-6,NC(N)=S
99-08-1,CC1=CC(=CC=C1)[N+]([O-])=O
98-51-1,CC1C=CC(=CC=1)C(C)(C)C
731-27-1,CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)C1C=CC(C)=CC=1
90657-55-9,OC(=O)C1CC(CN1)C1CCCCC1
102-70-5,C=CCN(CC=C)CC=C
102-82-9,CCCCN(CCCC)CCCC
545-06-2,N#CC(Cl)(Cl)Cl
79-01-6,ClC=C(Cl)Cl
76-06-2,[O-][N+](=O)C(Cl)(Cl)Cl
98-13-5,Cl[Si](Cl)(Cl)C1C=CC=CC=1
3380-34-5,OC1C=C(Cl)C=CC=1OC1=CC=C(Cl)C=C1Cl
25496-01-9,CCCCCCCCCCCCC
97-94-9,CCB(CC)CC
141517-21-7,CC(=NOCC1=CC=CC=C1C(=NOC)C(=O)OC)C1=CC(=CC=C1)C(F)(F)F
76-05-1,OC(=O)C(F)(F)F
1493-13-6,OS(=O)(=O)C(F)(F)F
1185-55-3,C[Si](OC)(OC)OC
512-56-1,COP(=O)(OC)OC
121-45-9,COP(OC)OC
1939-36-2,OC(=O)CN(CC(O)=O)CCCN(CC(O)=O)CC(O)=O
20324-33-8,COCC(C)OCC(C)OCC(C)O
115-96-8,O=P(OCCCl)(OCCCl)OCCCl
78-42-2,CCCCC(COP(=O)(OCC(CCCC)CC)OCC(CCCC)CC)CC
215612-56-9,CC(=O)NC1C=C(C=CC=1N=NC1C=C(C2C=CC=C(C=2C=1)S(O)(=O)=O)S(O)(=O)=O)NC1N=C(Cl)N=C(NC2C=CC(=CC=2)S(=O)(=O)CCOS(O)(=O)=O)N=1
341026-59-3,COC1=CC=C(N=NC2C(=CC3C=C(C=C(NC4N=C(Cl)N=C(NC5=CC=CC6=CC=CC=C56)N=4)C=3C=2O)S(O)(=O)=O)S(O)(=O)=O)C(=C1)S(O)(=O)=O
93952-24-0,[O-][N+](=O)C1=CC(O)=C(C=C1Cl)N=NC1=CC=C2C(=CC=CC2=C1O)S(O)(=O)=O
172737-80-3,OC(=O)CC(NCCC(O)=O)C(O)=O
130201-51-3,C=CS(=O)(=O)CCOCCNC1=NC(Cl)=NC(NC2C=C(C=C(N=NC(N=NC3C=C(C=CC=3C(O)=O)S(O)(=O)=O)C3C=CC=CC=3)C=2O)S(O)(=O)=O)=N1
50854-94-9,CCCCCCCCCCC
124-47-0,NC(=N)O
14324-55-1,CCN(CC)C(S)=S
